cpd_mnth_id,cpd_dt,cluster_name_adjusted,mrch_catg_cd,mrch_catg_rlup_nm,merchant,cp_flag,domestic_flag,intraregion_flag,interregion_flag,city_name,country_code,spend
202307,7/5/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,99.39
202307,7/5/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,99.39
202307,7/17/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,52.59
202307,7/17/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,52.59
202307,7/19/2023,Affluent Segment,5399,MISC GENERAL MERCHANDISE,MOONPIG,0,1,0,0,LONDON,826,6.68
202307,7/19/2023,Affluent Segment,5399,MISC GENERAL MERCHANDISE,MOONPIG.COM,0,1,0,0,LONDON,826,6.68
202305,5/17/2023,Family,5812,RESTAURANTS,IZETTLE,1,1,0,0,LONDON,826,8.97
202305,5/24/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.03
202305,5/24/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.03
202305,5/25/2023,Family,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,LONDON,826,26.22
202305,5/29/2023,Family,5815,DIGITAL GOODS BOOKSMOVIEMUSIC,SPOTIFY,0,1,0,0,London,826,12.39
202305,5/31/2023,Family,5411,GROCERY STORES/SUPERMARKETS,LIDL,1,1,0,0,LONDON,826,4.41
202305,5/31/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.03
202305,5/31/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.03
202306,6/5/2023,Family,5812,RESTAURANTS,SHEBA RESTAURANT,1,1,0,0,London,826,59.56
202306,6/5/2023,Family,5812,RESTAURANTS,SHEBA,1,1,0,0,London,826,59.56
202306,6/10/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,LONDON,826,26.13
202306,6/11/2023,Family,5541,SERVICE STATIONS,ESSO,1,1,0,0,LONDON,826,9
202306,6/14/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.15
202306,6/14/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.15
202306,6/20/2023,Family,5499,MISC FOOD STORES - DEFAULT,GETIR,0,1,0,0,London,826,37.84
202306,6/20/2023,Family,5411,GROCERY STORES/SUPERMARKETS,GETIR,0,1,0,0,London,826,2.57
202306,6/23/2023,Family,5814,FAST FOOD RESTAURANTS,FAST BREAK,1,1,0,0,LONDON,826,6.74
202306,6/23/2023,Family,5814,FAST FOOD RESTAURANTS,FAST BREAK KOZZY CAFE,1,1,0,0,LONDON,826,6.74
202306,6/25/2023,Family,7399,BUSINESS SERVICES - DEFAULT,PCS,1,1,0,0,London,826,2.62
202306,6/25/2023,Family,5499,MISC FOOD STORES - DEFAULT,MARKS & SPENCER,1,1,0,0,LONDON,826,10.14
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,KLARNA,1,1,0,0,London,826,23.35
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,KLARNA,1,1,0,0,London,826,23.35
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,KLARNA,1,1,0,0,London,826,2.55
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,KLARNA,1,1,0,0,London,826,2.55
202306,6/28/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.87
202306,6/28/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,8.87
202306,6/29/2023,Family,5815,DIGITAL GOODS BOOKSMOVIEMUSIC,SPOTIFY,0,1,0,0,London,826,12.75
202307,7/1/2023,Family,5462,BAKERIES,OLE & STEEN - RICHM,1,1,0,0,LONDON,826,18.33
202307,7/6/2023,Family,5812,RESTAURANTS,O2R LTD,1,1,0,0,London,826,69.5
202307,7/7/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,THE GEORGE,1,1,0,0,London,826,27.1
202307,7/7/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,GEORGE,1,1,0,0,London,826,27.1
202307,7/7/2023,Family,5814,FAST FOOD RESTAURANTS,YUM BOWL,1,1,0,0,london,826,9.59
202307,7/7/2023,Family,5499,MISC FOOD STORES - DEFAULT,EPOCH.COM,1,1,0,0,LONDON,826,8.95
202307,7/7/2023,Family,5814,FAST FOOD RESTAURANTS,YUMBOWL,1,1,0,0,london,826,9.59
202307,7/7/2023,Family,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,LONDON,826,28.1
202307,7/13/2023,Family,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,LONDON,826,6.83
202307,7/19/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,9.12
202307,7/19/2023,Family,5812,RESTAURANTS,KING OF FALAFEL,1,1,0,0,London,826,9.12
202307,7/25/2023,Family,5815,DIGITAL GOODS BOOKSMOVIEMUSIC,DISCOVERY+ STANDARD,0,1,0,0,London,826,77.31
202307,7/29/2023,Family,5815,DIGITAL GOODS BOOKSMOVIEMUSIC,SPOTIFY UK,0,1,0,0,London,826,12.88
202305,5/14/2023,Frugal Family,5311,DEPARTMENT STORES,EBAY,0,1,0,0,LONDON,826,9.41
202305,5/14/2023,Frugal Family,5311,DEPARTMENT STORES,EBAY,0,1,0,0,LONDON,826,11.92
202305,5/23/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,18.19
202305,5/23/2023,Frugal Family,5499,MISC FOOD STORES - DEFAULT,SIMPLYCOOK.COM,0,1,0,0,London,826,13.71
202305,5/23/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,26.78
202305,5/23/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,18.19
202305,5/23/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,26.78
202305,5/27/2023,Frugal Family,5816,DIGITAL GOODS GAMES,GOOGLE,0,1,0,0,London,826,12.39
202305,5/31/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,20.65
202305,5/31/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,20.65
202306,6/3/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,25.75
202306,6/3/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,25.75
202306,6/7/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,35.06
202306,6/7/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,35.06
202306,6/10/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,44.03
202306,6/10/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,44.03
202306,6/18/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,50.23
202306,6/18/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,50.23
202306,6/19/2023,Frugal Family,5655,SPORTS/RIDING APPAREL STORES,SP GRIPIX,0,1,0,0,LONDON,826,26.95
202306,6/19/2023,Frugal Family,5655,SPORTS/RIDING APPAREL STORES,SP GRIPIX,0,1,0,0,LONDON,826,26.95
202306,6/20/2023,Frugal Family,5499,MISC FOOD STORES - DEFAULT,SIMPLYCOOK.COM,0,1,0,0,London,826,14.11
202307,7/5/2023,Frugal Family,5816,DIGITAL GOODS GAMES,GOOGLE,0,1,0,0,London,826,7.63
202307,7/11/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,47.39
202307,7/11/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,47.39
202307,7/18/2023,Frugal Family,5499,MISC FOOD STORES - DEFAULT,SIMPLYCOOK.COM,0,1,0,0,London,826,14.42
202307,7/24/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,40.01
202307,7/24/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,31.5
202307,7/24/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,31.5
202307,7/24/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,40.01
202307,7/25/2023,Frugal Family,5311,DEPARTMENT STORES,EBAY,0,1,0,0,LONDON,826,9.79
202307,7/26/2023,Frugal Family,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,48.4
202307,7/26/2023,Frugal Family,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,48.4
202307,7/27/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,24.93
202307,7/27/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,24.93
202307,7/28/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,65.54
202307,7/28/2023,Frugal Family,5812,RESTAURANTS,DELIVEROO,0,1,0,0,LONDON,826,65.54
202307,7/29/2023,Frugal Family,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,15.95
202307,7/29/2023,Frugal Family,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,15.95
202306,6/6/2023,Sensible Spenders,4215,COURIER SERVICES,UBER EATS,0,1,0,0,LONDON,826,36.31
202305,5/20/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,HACKNEY EMPIRE TRADING LI,1,1,0,0,London,826,9.99
202305,5/20/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,HACKNEY EMPIRE TRADING,1,1,0,0,London,826,9.99
202305,5/20/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,ACADEMY VIDEO,1,1,0,0,LONDON,826,16.6
202305,5/25/2023,Urban Spenders,5999,MISC SPECIALTY RETAIL,KLARNA,0,1,0,0,London,826,145.51
202305,5/25/2023,Urban Spenders,5812,RESTAURANTS,GAUCHO SLOANE,1,1,0,0,LONDON,826,149.08
202305,5/25/2023,Urban Spenders,5812,RESTAURANTS,ARGENTINE STEAK RESTAURANT,1,1,0,0,LONDON,826,149.08
202305,5/25/2023,Urban Spenders,5999,MISC SPECIALTY RETAIL,KLARNA,0,1,0,0,London,826,145.51
202305,5/27/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,London,826,6.42
202306,6/5/2023,Urban Spenders,5812,RESTAURANTS,C?TE BARBICAN,1,1,0,0,London,826,66.63
202306,6/5/2023,Urban Spenders,5812,RESTAURANTS,C?TE BARBICAN,1,1,0,0,London,826,66.63
202306,6/15/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,London,826,8.33
202306,6/16/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,60.74
202306,6/16/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,London,826,3.06
202306,6/16/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,60.74
202306,6/19/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,S W LONDON ICE CREAM,1,1,0,0,London,826,5.78
202306,6/19/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,BELLAMY ICES,1,1,0,0,London,826,5.78
202306,6/23/2023,Urban Spenders,5812,RESTAURANTS,HOA SEN,1,1,0,0,London,826,46.25
202306,6/23/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,LONDON,826,8.86
202306,6/23/2023,Urban Spenders,5812,RESTAURANTS,HOA SEN LTD,1,1,0,0,London,826,46.25
202306,6/26/2023,Urban Spenders,5812,RESTAURANTS,KIOSK,1,1,0,0,LONDON,826,5.87
202306,6/29/2023,Urban Spenders,5611,MEN/BOYS CLOTHING/ACC STORES,LS GREENHITHE BLUEWATE,1,1,0,0,London,826,121.2
202306,6/30/2023,Urban Spenders,5947,"GIFT, CARD, NOVELTY STORES",MARYLEBONE CRICKET CLUB,1,1,0,0,London,826,8.23
202306,6/30/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,A FUORVITO & SONS,1,1,0,0,London,826,3.8
202306,6/30/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,A FUORVITO & SONS,1,1,0,0,London,826,3.8
202307,7/1/2023,Urban Spenders,5812,RESTAURANTS,MARYLEBONE CRICKET CLUB,1,1,0,0,LONDON,826,18.46
202307,7/1/2023,Urban Spenders,5812,RESTAURANTS,MARYLEBONE CRICKET CLUB,1,1,0,0,LONDON,826,12.73
202307,7/1/2023,Urban Spenders,5812,RESTAURANTS,MCC HOSPITALITY,1,1,0,0,LONDON,826,18.46
202307,7/1/2023,Urban Spenders,5812,RESTAURANTS,MCC HOSPITALITY,1,1,0,0,LONDON,826,12.73
202307,7/6/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,S W LONDON ICE CREAM,1,1,0,0,London,826,8.28
202307,7/6/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,BELLAMY ICES,1,1,0,0,London,826,8.28
202307,7/9/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,BELLAMY ICES,1,1,0,0,London,826,7.07
202307,7/9/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,S W LONDON ICE CREAM,1,1,0,0,London,826,7.07
202307,7/10/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,57.89
202307,7/10/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,ODEON CINEMAS,0,1,0,0,LONDON,826,57.89
202307,7/14/2023,Urban Spenders,5811,CATERERS,EPOCH.COM,1,1,0,0,LONDON,826,14.46
202307,7/14/2023,Urban Spenders,5971,ART DEALERS & GALLERIES,SHOPIFY.COM,1,1,0,0,LONDON,826,6.57
202307,7/14/2023,Urban Spenders,5971,ART DEALERS & GALLERIES,SP LONDON COLISEUM S,1,1,0,0,LONDON,826,6.57
202307,7/18/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,JUST EAT,0,1,0,0,London,826,24.54
202307,7/22/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,LONDON,826,15.23
202307,7/22/2023,Urban Spenders,5812,RESTAURANTS,TST-STEAK AND COMPANY,1,1,0,0,London,826,129.21
202307,7/25/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,CITY OF LONDON CORPORATION,0,1,0,0,LONDON,826,122.43
202307,7/27/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,London,826,4.64
202307,7/27/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,ACADEMY VIDEO,0,1,0,0,LONDON,826,75.19
202307,7/31/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,JUST EAT,0,1,0,0,London,826,22.94
202305,5/20/2023,Urban Spenders,5812,RESTAURANTS,TONKOTSU,1,1,0,0,LONDON  E8 1,826,34.41
202306,6/19/2023,Urban Spenders,5812,RESTAURANTS,EVENTS DEEP BLUE,1,1,0,0,LONDON  SE11,826,26.35
202305,5/24/2023,Urban Spenders,5812,RESTAURANTS,KUTIR RESTAURANT,1,1,0,0,LONDON  SW3,826,122.41
202306,6/24/2023,Family,5812,RESTAURANTS,CROWN,1,1,0,0,LONDON  W1V,826,7.91
202306,6/30/2023,Family,5411,GROCERY STORES/SUPERMARKETS,PEOPLES SUPERMARKE,1,1,0,0,LONDON  WC1N,826,3.47
202305,5/19/2023,Family,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,LONDON  WC2B,826,7.5
202306,6/17/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,CINEWORLD,1,1,0,0,LONDON  WC2H,826,12.59
202306,6/23/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,LEICESTER SQUARE,1,1,0,0,LONDON  WC2H,826,13.87
202307,7/22/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,CINEWORLD,1,1,0,0,LONDON  WC2H,826,19.23
202306,6/6/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,93 FEET EAST,1,1,0,0,LONDON E1,826,18.72
202306,6/30/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,TTG,0,1,0,0,LONDON EC2A 2,826,31.67
202306,6/30/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,TTG,0,1,0,0,LONDON EC2A 2,826,31.67
202307,7/5/2023,Urban Spenders,8398,CHARITABLE/SOC SERVICE ORGS,JUSTGIVING,1,1,0,0,LONDON SE1 0T,826,3.82
202307,7/5/2023,Urban Spenders,8398,CHARITABLE/SOC SERVICE ORGS,JUSTGIVING,1,1,0,0,LONDON SE1 0T,826,3.82
202305,5/25/2023,Urban Spenders,5499,MISC FOOD STORES - DEFAULT,CADOGAN HALL,1,1,0,0,LONDON SW1X,826,13.72
202307,7/20/2023,Family,5812,RESTAURANTS,THE WELLINGTON HOTEL,1,1,0,0,LONDON WC2 05,826,3.91
202307,7/20/2023,Family,5812,RESTAURANTS,THE WELLINGTON HOTEL,1,1,0,0,LONDON WC2 05,826,137.15
202306,6/26/2023,Affluent Segment,5541,SERVICE STATIONS,BP OAKTREE CONNECT,1,1,0,0,LOWER KINGSWO,826,7.02
202306,6/26/2023,Affluent Segment,5541,SERVICE STATIONS,BP,1,1,0,0,LOWER KINGSWO,826,7.02
202305,5/15/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MAIDSTONE,826,3.64
202306,6/2/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MAIDSTONE,826,13.04
202307,7/23/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MAIDSTONE,826,4.39
202305,5/14/2023,Family,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MAIDSTONE,826,10.8
202305,5/14/2023,Family,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MAIDSTONE,826,3.9
202307,7/1/2023,Family,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MAIDSTONE,826,7.01
202305,5/16/2023,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MAIDSTONE,826,2.88
202306,6/19/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",MANCHESTER CITY COUNCIL,0,1,0,0,MANCHESTER,826,33.03
202305,5/2/2023,Sensible Spenders,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,MANCHESTER,826,6.28
202305,5/9/2023,Sensible Spenders,4112,PASSENGER RAILWAYS,MAN STATION TVM,1,1,0,0,MANCHESTER,826,24.07
202306,6/11/2023,Affluent Segment,7395,PHOTOFINISH LABS/DEV,BRAISWICK PHOTOGRAPHIC CO,0,1,0,0,MANNINGTREE,826,26.45
202306,6/11/2023,Affluent Segment,7395,PHOTOFINISH LABS/DEV,BRAISWICK PHOTOGRAPHIC CO LTD,0,1,0,0,MANNINGTREE,826,26.45
202306,6/10/2023,Sensible Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,ROSE CROWN,1,1,0,0,MARCH,826,49.99
202306,6/11/2023,Sensible Spenders,5941,SPORTING GOODS STORES,MILL VIEW FISHING TACK,1,1,0,0,MARCH,826,16.04
202305,5/2/2023,Sensible Spenders,5812,RESTAURANTS,1752,1,1,0,0,MCHESTER M90,826,14.15
202305,5/18/2023,Frugal Family,5812,RESTAURANTS,DOMINO'S PIZZA,0,1,0,0,MILTON KEYNES,826,45.66
202305,5/30/2023,Affluent Segment,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Morden,826,11.41
202305,5/30/2023,Affluent Segment,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Morden,826,11.41
202306,6/19/2023,Family,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MYRINGGO.COUK,826,1.03
202306,6/19/2023,Family,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,MYRINGGO.COUK,826,2.31
202305,5/2/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,NANTWICH,826,2.2
202305,5/2/2023,Frugal Family,5251,HARDWARE STORES,HOME BARGAINS,1,1,0,0,NANTWICH,826,27.46
202305,5/2/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,47.18
202305,5/5/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,NANTWICH,826,27.96
202305,5/10/2023,Frugal Family,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Nantwich,826,76.09
202305,5/10/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,8.66
202305,5/14/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,SUBWAY,1,1,0,0,Nantwich,826,22.4
202305,5/14/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,37.16
202305,5/14/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,19
202305,5/14/2023,Frugal Family,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,NANTWICH,826,47.19
202305,5/15/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,77.77
202305,5/16/2023,Frugal Family,5251,HARDWARE STORES,HOME BARGAINS,1,1,0,0,NANTWICH,826,9.54
202305,5/16/2023,Frugal Family,7999,RECREATION SERVICES,TASTE FOR LIFE,1,1,0,0,NANTWICH,826,14.92
202305,5/16/2023,Frugal Family,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,NANTWICH,826,9.38
202305,5/20/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,NANTWICH,826,53.87
202305,5/21/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,28.6
202305,5/21/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,23.86
202305,5/21/2023,Frugal Family,7230,BEAUTY/BARBER SHOPS,ROSIE S BEAUTY,1,1,0,0,NANTWICH,826,106.14
202305,5/21/2023,Frugal Family,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,NANTWICH,826,6.12
202305,5/21/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,45.32
202305,5/22/2023,Frugal Family,5251,HARDWARE STORES,HOME BARGAINS,1,1,0,0,NANTWICH,826,12.3
202305,5/26/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,44.58
202305,5/28/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,NANTWICH,826,164.73
202305,5/28/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,30.28
202305,5/28/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,24.1
202305,5/28/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,0.37
202305,5/28/2023,Frugal Family,5251,HARDWARE STORES,T.J.MORRIS,1,1,0,0,NANTWICH,826,14.79
202305,5/29/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,NANTWICH,826,67.38
202305,5/30/2023,Frugal Family,5251,HARDWARE STORES,T.J.MORRIS,1,1,0,0,NANTWICH,826,26.79
202306,6/2/2023,Frugal Family,5812,RESTAURANTS,SNUGBURYS ICE CREAM LT,1,1,0,0,NANTWICH,826,13.92
202306,6/2/2023,Frugal Family,5542,AUTOMATED FUEL DISPENSERS,WM MORRISON,1,1,0,0,NANTWICH,826,65.92
202306,6/3/2023,Frugal Family,5251,HARDWARE STORES,HOME BARGAINS,1,1,0,0,NANTWICH,826,7.36
202306,6/3/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,53.59
202306,6/3/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,8.66
202306,6/4/2023,Frugal Family,7230,BEAUTY/BARBER SHOPS,SQUARE INC,1,1,0,0,Nantwich,826,15.06
202306,6/4/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,54.12
202306,6/8/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,14.42
202306,6/11/2023,Frugal Family,5310,DISCOUNT STORES,THE WORKS,1,1,0,0,NANTWICH,826,4.51
202306,6/11/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,30.53
202306,6/11/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,22.19
202306,6/11/2023,Frugal Family,5251,HARDWARE STORES,HOME BARGAINS,1,1,0,0,NANTWICH,826,15.2
202306,6/12/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,81.3
202306,6/13/2023,Frugal Family,8099,MED/HEALTH SERVICES - DEF,TRUE PHYSIO LTD,1,1,0,0,Nantwich,826,88.24
202306,6/13/2023,Frugal Family,8099,MED/HEALTH SERVICES - DEF,TRUE PHYSIO LTD,1,1,0,0,Nantwich,826,88.24
202306,6/13/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,1.26
202306,6/13/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,0.95
202306,6/13/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,NANTWICH,826,15.76
202306,6/14/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,19.6
202306,6/16/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,WM MORRISON,1,1,0,0,NANTWICH,826,28.38
