Name,Value.accountId,cluster_name_adjusted,Value.amount.currencyCode,mrch_catg_rlup_nm2,Value.dates.booked,amount,Category
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/27/2023,6.47,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/27/2023,6.47,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,5/21/2023,67.21,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,5/21/2023,67.21,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,6/27/2023,93.63,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,6/27/2023,93.63,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,6/28/2023,30.62,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,6/28/2023,30.62,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,7/17/2023,92.01,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC SPECIALTY RETAIL,7/17/2023,92.01,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/2/2023,12.43,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/3/2023,17.51,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/3/2023,32.45,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/3/2023,17.51,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/3/2023,32.45,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/4/2023,26.3,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/4/2023,60.19,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/4/2023,26.3,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/4/2023,60.19,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/12/2023,104.87,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/12/2023,104.87,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/13/2023,169.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/13/2023,169.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/25/2023,145.51,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/25/2023,205.01,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/25/2023,205.01,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/25/2023,145.51,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/30/2023,44.62,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,5/30/2023,44.62,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/1/2023,12.3,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/3/2023,60,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/24/2023,18.82,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/24/2023,182.95,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/24/2023,18.82,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/26/2023,37.79,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/26/2023,37.79,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/28/2023,156.7,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/28/2023,156.7,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/30/2023,69.67,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,6/30/2023,69.67,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/3/2023,165.49,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/5/2023,113.39,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/5/2023,113.39,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/9/2023,11.53,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/9/2023,11.53,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/10/2023,146.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/10/2023,146.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/22/2023,61.94,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/22/2023,64.52,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/22/2023,24.51,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/22/2023,24.51,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/22/2023,61.94,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/22/2023,64.52,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,18.07,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,19.35,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,19.35,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,23.22,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,15.46,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,15.46,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,23.22,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/23/2023,18.07,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/24/2023,4.5,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/24/2023,4.5,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/25/2023,10.3,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/25/2023,10.3,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/25/2023,176.02,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/25/2023,176.02,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/29/2023,25.58,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC SPECIALTY RETAIL,7/29/2023,25.58,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MOTION PICTURE THEATRES,7/23/2023,8.39,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MOTION PICTURE THEATRES,7/26/2023,48.4,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MOTION PICTURE THEATRES,7/26/2023,48.4,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MOTION PICTURE THEATRES,7/29/2023,15.95,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MOTION PICTURE THEATRES,7/29/2023,15.95,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,5/5/2023,40.15,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/1/2023,29.69,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/1/2023,29.69,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/2/2023,40.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/2/2023,40.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/7/2023,37.27,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/16/2023,60.74,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/16/2023,53.3,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/16/2023,60.74,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/16/2023,53.3,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/17/2023,28.21,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/29/2023,25.25,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/29/2023,20.41,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,6/29/2023,20.41,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/5/2023,25.48,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/5/2023,25.48,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/10/2023,57.89,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/10/2023,57.89,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/10/2023,18.74,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/16/2023,21.04,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/21/2023,20.75,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/21/2023,14.65,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MOTION PICTURE THEATRES,7/21/2023,20.75,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,5/2/2023,7.28,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,5/15/2023,5.64,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,5/19/2023,24.98,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,5/21/2023,7.23,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,5/25/2023,7.22,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,6/12/2023,5.47,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,6/16/2023,5.75,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,6/18/2023,5.78,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,7/5/2023,5.73,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,7/9/2023,5.78,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,7/12/2023,7.62,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,7/16/2023,7.74,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,7/20/2023,9.18,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,NEWS DEALERS/NEWSSTANDS,7/30/2023,7.59,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,NEWS DEALERS/NEWSSTANDS,5/10/2023,76.09,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/11/2023,3.8,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/16/2023,3.76,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/17/2023,3.76,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/26/2023,6.13,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/27/2023,3.89,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/28/2023,7.25,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/28/2023,5.39,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/29/2023,6.12,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/29/2023,2.96,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/2/2023,4.44,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/4/2023,4.62,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/4/2023,3.65,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/6/2023,10.58,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/7/2023,14.17,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/8/2023,3.14,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/8/2023,5.69,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/10/2023,6.22,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/10/2023,3.67,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/11/2023,2.16,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/13/2023,21.26,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/14/2023,4.68,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/17/2023,5.02,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/17/2023,10.29,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/19/2023,6.12,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/21/2023,2.92,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/22/2023,6.08,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/23/2023,4.4,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/23/2023,7.05,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/27/2023,6.42,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,5/28/2023,8.06,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/6/2023,6.14,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/8/2023,4.96,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/9/2023,13.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/14/2023,15.47,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/14/2023,4.21,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/15/2023,8.33,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/16/2023,3.06,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/17/2023,2.57,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/20/2023,4.79,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/21/2023,13.08,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/23/2023,2.57,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/24/2023,3.04,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/26/2023,5.8,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/27/2023,11.86,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,6/27/2023,3.42,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/2/2023,5.79,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/2/2023,6.02,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/3/2023,1.15,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/5/2023,5.61,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/5/2023,6.03,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/17/2023,15.34,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/25/2023,5.34,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/25/2023,1.66,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/27/2023,4.64,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,NEWS DEALERS/NEWSSTANDS,7/31/2023,5.71,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,"NURSERIES, LAWN/GARDEN SUPPLY",6/11/2023,9.29,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,"NURSERIES, LAWN/GARDEN SUPPLY",6/11/2023,35.24,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,"NURSERIES, LAWN/GARDEN SUPPLY",7/17/2023,7.22,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OPTICIANS,7/28/2023,13,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,6/4/2023,50.2,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,6/4/2023,50.2,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,7/13/2023,20.52,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,7/13/2023,20.52,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,7/19/2023,4.45,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,7/19/2023,4.45,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,7/22/2023,32.27,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,OTHER DIRECT MARKETERS,7/22/2023,32.27,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,OTHER DIRECT MARKETERS,5/3/2023,123.9,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,OTHER DIRECT MARKETERS,5/3/2023,123.9,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,OTHER DIRECT MARKETERS,6/10/2023,74.27,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,OTHER DIRECT MARKETERS,6/10/2023,74.27,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,OTHER DIRECT MARKETERS,6/13/2023,31.52,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,OTHER DIRECT MARKETERS,6/13/2023,31.52,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,OTHER DIRECT MARKETERS,7/23/2023,9.63,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,OTHER DIRECT MARKETERS,7/23/2023,9.63,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,5/20/2023,17.24,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,5/20/2023,17.24,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,6/26/2023,7.65,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,6/26/2023,7.65,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,6/27/2023,14.31,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,6/27/2023,14.31,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,7/1/2023,25.6,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,7/1/2023,25.6,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,OTHER DIRECT MARKETERS,7/16/2023,299.98,shopping
